,0,1,2,3,4,5,6,7,8,9,10
9678,9678,15040,13459,7163,8323,14718,9019,16816,10752,3844,8933
9679,9679,16639,9959,16015,15563,15562,15561,15560,15511,15510,15509
9680,9680,12244,11184,3250,4565,11577,564,1943,5090,838,845
9681,12486,9681,7881,8331,9014,13798,15160,13113,11411,10462,5129
9682,9682,15166,11453,7289,13461,2539,3930,4901,13720,15855,9575
9683,9683,13007,8,8644,14936,13354,6475,13898,8440,11403,3807
9684,9137,9684,4630,6957,14934,12565,11568,15441,8806,13701,5928
9685,9685,10159,1726,7548,5961,16010,4346,15434,11365,6988,3362
9686,9686,16366,919,8998,2611,10774,5376,15634,3156,14005,2344
9687,9687,430,17036,4296,10197,275,168,1503,5207,6082,1874
9688,9688,1637,12526,381,13486,6931,10361,760,836,15465,8076
9689,9689,14335,3184,11914,7131,9593,14466,11019,5724,2917,4864
9690,9690,12457,8034,3121,8761,11325,4150,12660,13327,13242,4588
9691,9691,7217,9250,2133,8928,13154,17336,15936,15180,7111,754
9692,9692,59,1111,7725,6827,4667,1660,8428,12751,3342,14864
9693,9693,15080,4291,5086,16973,4553,13587,4882,5299,15604,14234
9694,2654,383,1338,9694,766,10571,5104,2356,1106,7123,3226
9695,9695,5445,16473,4485,4659,5948,4351,11613,1102,11418,12469
9696,9696,5248,13118,12018,8318,13689,9226,7994,2273,1855,5636
9697,9697,15525,10779,974,6878,8130,4590,739,4076,16323,2829
9698,9698,12928,9886,13736,9262,10575,9948,6678,9265,497,8828
9699,5673,9699,15611,7253,10419,16520,7058,16890,5239,17247,13074
9700,9700,9956,12466,10066,7727,16544,10596,13105,9641,14718,3290
9701,9701,13614,10379,6448,5128,17065,1825,5301,7295,15188,11694
9702,9702,17439,17058,17586,14496,12437,15574,15651,16985,10574,13979
9703,9703,8425,4887,4420,13613,16639,4843,2191,4360,2586,5470
9704,9704,7479,9901,3396,8201,15384,12616,223,3642,2070,8921
9705,9705,6219,6559,5524,4540,7935,10901,5663,6553,2616,415
9706,9706,8030,5451,16142,11470,16687,17363,1738,13261,15214,13275
9707,9707,16978,13481,17393,9803,13182,17492,5229,9736,6839,15194
9708,9708,11252,9759,15428,4612,9513,14799,3426,1150,13269,13666
9709,9709,525,103,805,7947,1229,68,6450,6494,17704,1069
9710,9710,11955,3429,17709,2833,230,9234,1055,14287,9470,10730
9711,9711,8092,16754,2735,13162,8819,4436,8622,11654,11535,13431
9712,9712,7035,11034,3687,4734,316,1036,1536,3824,461,13609
9713,9713,16219,5566,10797,7899,11824,8474,8200,12220,2883,6009
9714,9714,15228,11480,13365,4114,3584,9858,14341,4554,10124,5865
9715,9715,4881,6833,4293,17736,2565,10508,853,2159,11316,3863
9716,9716,7458,8160,6461,16461,10970,11830,10788,10873,6870,2807
9717,9717,12977,14327,15755,7909,3351,12598,10569,12172,17502,13640
9718,9718,12452,17345,13815,5690,12762,15186,428,8809,15021,12782
9719,9719,14310,10212,9393,6705,12699,6475,16734,9329,3582,12349
9720,9720,7329,8052,10252,7519,2646,4567,8261,7592,2976,712
9721,9721,6875,8776,11176,8442,12354,6090,2373,7341,17279,17378
9722,9722,11936,6028,205,17353,667,11945,377,1275,2244,9107
9723,9723,12639,8057,17749,17211,17398,7056,6438,11667,12776,13880
9724,9724,9639,13437,14409,11205,10844,10843,15312,14017,10824,15098
9725,9725,2540,5388,12881,3233,8984,14333,13422,12883,13037,5849
9726,9726,4131,457,16156,4563,4564,7576,759,15304,840,5282
9727,9727,11443,4711,12002,8948,1803,10942,2060,11653,14336,11037
9728,9728,17327,8931,15770,11701,13480,12396,5615,12203,10344,8188
9729,9729,3421,8819,8553,11841,13192,2768,9060,1938,6217,17520
9730,9730,9861,9258,10858,10387,7678,4567,248,16736,51,3521
9731,9731,1271,1928,9749,12637,4090,1547,7713,9432,6123,9577
9732,9732,6060,8479,17543,6290,6697,3493,2926,14715,11751,3951
9733,9733,6674,14478,7114,12983,3460,9400,6786,8144,11433,1076
9734,9734,14987,15121,6328,8800,17505,8846,12766,14404,11887,2263
9735,9735,757,13977,9840,7332,402,4153,11784,7540,3159,11209
9736,9736,17492,6839,15194,13182,9707,13481,15227,3288,17423,3047
9737,2711,5981,3565,9737,12839,662,1398,3256,1989,462,7434
9738,9738,7248,5217,13755,8135,16238,9077,9902,12835,17310,14016
9739,9739,8572,13368,9539,10162,10503,15781,4078,6212,1406,7640
9740,9740,12312,6362,6623,10008,7704,15621,13339,12575,14368,5000
9741,9741,5039,17260,16572,14445,16827,4869,9300,14330,10566,16198
9742,9742,5011,4046,14716,8759,10526,9146,7945,5187,5206,7605
9743,9743,6245,743,6457,15748,15528,867,16527,4862,6746,12330
9744,10538,9744,10111,11768,16193,10551,5770,1052,16439,9079,16464
9745,9745,16682,15929,15777,7115,5636,2273,2026,2380,14810,5860
9746,9746,13268,8431,16585,10580,14355,7229,5910,2767,15301,12622
9747,9747,14415,11724,8150,10729,12931,6059,14323,12195,8625,7778
9748,9748,4305,8732,16670,14547,6808,6975,1976,308,3234,4033
9749,12637,9749,9731,6123,2900,2954,1271,1928,7983,1286,6554
9750,9750,13316,14325,2441,3654,11208,4351,11613,1102,11418,12469
9751,9751,12870,1569,8518,847,10406,7379,8968,12505,15071,17269
9752,9752,940,2041,16518,2504,15990,11238,15319,7483,12388,16703
9753,9753,9304,11761,8172,9494,5015,6529,13945,11455,11542,10036
9754,9754,736,7355,14424,13762,8308,14397,12156,563,3510,15252
9755,7237,9755,11931,6177,8266,7480,5755,12374,11953,4069,7821
9756,9756,12291,3803,5041,6106,7981,8281,11282,16194,9671,17286
9757,9757,11801,12441,698,13151,16580,4602,5215,13552,1075,4591
9758,9758,9597,13508,7817,5447,11649,12732,6693,8654,17262,15005
9759,9759,4612,15428,11252,9764,9708,9010,4442,7170,4974,3958
9760,9760,6736,672,2639,8877,4326,680,1511,3300,10864,5113
9761,9761,12048,5119,8256,11476,12960,5640,8259,8350,11353,16302
9762,9762,9524,13117,8008,11355,3129,2777,6832,7743,16317,15246
9763,4080,9763,14947,9940,9020,2084,12887,14469,16016,15271,1500
9764,9764,9010,4442,7170,4974,3958,4989,5861,12522,12267,5512
9765,9765,1570,16234,7086,606,10649,15322,8035,9630,644,1908
9766,9766,11989,5061,2995,16069,10666,11224,268,6306,3865,15764
9767,9767,12690,1674,6983,12257,8834,4919,6449,10562,10259,11921
9768,9768,1271,1928,4090,1547,1286,9607,9731,9432,2630,4249
9769,9769,12271,17179,1841,17231,14590,13569,17669,2777,13694,6832
9770,9770,11353,202,16276,826,909,2228,13408,9972,10941,6532
9771,925,15321,9771,2044,16838,3037,15622,1551,1434,6332,15265
9772,9772,3209,12183,8699,13336,7615,14420,13696,10051,15234,16563
9773,9773,14772,731,7607,10488,14520,1261,12657,310,1333,9204
9774,9774,15382,16873,16906,12555,3693,14365,8990,15449,16021,4109
9775,9775,7553,3084,13293,7784,13079,17214,8510,511,8519,7555
9776,9776,9585,1973,2645,9570,9569,10431,9460,2691,4519,3186
9777,9777,12138,16226,6890,11706,15020,6899,3122,17391,15287,17294
9778,9572,17399,10060,13497,9778,16225,14867,15998,17335,3122,4796
9779,9779,13774,9503,15963,8870,16501,11001,8821,10440,11286,476
9780,9780,3727,4566,5193,13697,3260,11732,8049,11083,14187,13260
9781,9781,15445,11283,2474,17701,586,2130,374,13213,14213,16132
9782,11009,9782,11058,11113,11007,10007,12445,11710,12670,12148,5904
9783,9783,8381,5312,1463,15820,6484,8950,8338,7974,17411,16103
9784,9784,12825,5712,3894,10035,1175,1782,9865,2911,11292,2218
9785,9785,10749,6139,16633,8387,4310,8140,17274,11658,1832,8655
9786,9786,4957,5055,13639,2494,10315,8563,5558,2124,1450,3224
9787,9787,10079,14676,10395,10884,15128,3986,4840,2686,14994,3663
9788,9788,14179,14432,12889,5561,8262,4055,5979,12296,15357,17077
9789,9789,16885,16608,15239,11863,14909,8132,10156,17170,10354,12544
9790,9790,3248,5832,15437,13180,4694,16717,5174,4081,6002,8432
9791,9791,13485,17352,13905,10572,5745,15767,12568,8635,5980,13616
9792,9792,7859,5305,752,9522,1643,9491,7040,17303,2456,5089
9793,8929,9793,3516,15,1032,8494,11671,948,8159,4822,13650
9794,9794,11655,17124,3653,6138,2392,9174,4786,11852,12252,617
9795,9795,6911,7522,5660,11408,4697,7097,6586,12875,17161,2698
9796,9796,9402,2116,2612,392,1672,4282,2796,10841,4341,3567
9797,9797,4459,2697,9542,16020,801,2623,14358,13062,14232,1846
9798,9798,4453,11503,5999,4099,4072,3780,13725,77,13280,3397
9799,9799,11090,15302,5665,888,14922,14294,15397,13864,5943,17613
9800,9800,2777,6832,9856,2734,10827,12898,4574,6836,12035,12330
9801,9801,9316,6938,2521,4340,4723,3538,14501,9352,11561,9285
9802,9802,12073,12075,4546,16257,15919,13769,14300,4396,6511,15517
9803,9803,17393,16978,9707,13109,5229,6839,15194,4508,13481,15227
9804,11574,9367,5062,17117,5504,8245,11880,1037,12314,10127,9022
9805,9805,5059,12195,14323,8150,7778,8625,6059,12931,7880,10077
9806,9806,8164,8329,12473,15887,13705,9664,8850,17057,10067,5329
9807,9807,6231,7039,12703,541,4113,9970,71,16260,15276,13479
9808,9808,9185,15236,15011,12090,3110,1336,7143,4708,2164,16788
9809,9809,17407,12847,6156,17509,14783,4386,3787,16961,11362,15468
9810,9810,3432,3621,1384,1737,6103,2422,5197,11865,1127,17593
9811,9811,14324,5717,11351,14506,4534,6306,11251,7629,3451,9980
9812,9812,1885,6628,4958,146,3732,7255,2438,13022,9887,540
9813,9813,3946,16005,8202,6071,13556,9230,3656,14973,2873,958
9814,1403,13789,9814,1092,15024,10184,7335,10205,9251,7362,8355
9815,9815,6842,5035,8294,14776,7777,12335,5949,1000,1233,6591
9816,9816,4252,3136,2010,8809,12607,6805,14858,17781,17692,12334
9817,9817,11423,17023,14636,13205,14182,16265,16083,7563,4201,8370
9818,9818,16658,7093,6352,11303,12643,14986,16915,4659,11902,13823
9819,9819,305,1207,7942,1277,6378,7141,5823,232,16462,10222
9820,9820,9082,2014,327,2167,14662,6583,14479,11035,17641,10114
9821,9821,10807,8664,13903,9599,10285,4064,12023,11059,10786,10697
9822,9822,10874,1594,13915,10632,16825,6168,14190,3566,8487,16634
9823,9823,17251,1070,3916,2353,12070,320,4738,6124,247,5395
9824,9824,12914,9461,3541,11036,12529,10270,10946,10365,11026,12099
9825,9825,618,455,8808,12848,3369,16862,3043,2981,5371,1568
9826,9826,14366,7754,6296,16114,10157,13319,12095,12073,3174,7828
9827,9827,2374,5317,12581,9859,9080,2285,12390,7317,11156,14841
9828,9828,4614,5244,12860,9398,6608,13527,13153,5017,1717,11067
9829,9829,11887,5322,6513,17505,8846,8800,12766,14404,2263,16154
9830,9830,13864,6469,14858,2911,8130,15330,4590,1279,1021,9406
9831,9831,12653,9489,8920,5179,3681,17376,8307,16098,9233,12601
9832,9832,8818,6340,12714,14043,4141,14189,7145,15073,7464,16561
9833,9833,6868,17134,14931,14786,5775,13715,15976,9782,11009,16681
9834,9834,210,106,16706,563,4532,5754,1042,10436,6867,12046
9835,9835,1898,5963,1949,3767,16467,12955,5014,9918,3000,16567
9836,9836,9013,12441,4602,5215,13552,16580,1075,13151,5827,11801
9837,9837,13310,4310,12428,4471,6738,3171,9673,11180,4227,15782
9838,9838,3197,3471,1828,256,14169,10736,17216,1270,497,2602
9839,9839,6884,13392,9917,5679,5491,5618,8217,3169,8973,2769
9840,4153,7332,402,9840,7540,11784,13977,3159,11209,2715,7686
9841,9841,5068,6937,11288,2062,1792,4723,4056,6309,6445,14794
9842,9842,6391,6431,469,364,3473,6595,1602,13114,11810,11913
9843,9843,8700,14859,10377,2842,13386,9212,1191,8268,5304,13203
9844,9844,9004,7564,6758,10824,15098,10878,3850,6358,10826,17274
9845,9845,3255,15411,5271,4761,4813,1203,2001,15688,12109,11841
9846,9846,5884,7284,17132,1366,7114,17423,4541,11591,154,1042
9847,9847,14477,7323,4644,16303,1532,10173,3623,14924,16372,10673
9848,9848,11045,13033,16508,15789,16559,12904,3685,6534,10726,14273
9849,9849,11864,15816,15247,16638,13498,7241,14485,13408,17640,5349
9850,9850,8523,5564,13093,5267,13289,12985,12999,13909,4170,6695
9851,9851,14950,10015,14070,12983,10316,7621,6080,9055,7806,11527
9852,9852,14723,9372,3416,15497,7132,2385,8620,1417,737,238
9853,9853,4368,10255,1673,13931,16925,11686,8549,10908,1742,8887
9854,9854,13131,921,12390,7317,11156,9311,14841,13442,7373,10611
9855,9855,12630,2722,4437,17220,12610,6657,3944,5744,4758,15423
9856,9856,2777,6832,12898,10249,4814,9800,6836,12035,6193,13491
9857,9857,12798,11088,5166,13396,15064,5212,5848,6418,16434,16124
9858,13365,3584,9858,4114,14341,4554,10124,9714,11480,15228,5865
9859,9859,2374,5317,9827,12581,9080,6324,372,8145,2224,2623
9860,1712,9860,9240,3478,1467,4655,10169,1564,10577,8084,8290
9861,9861,9730,9258,10858,10387,7678,4567,248,16736,51,3521
9862,11835,3386,9862,15456,1522,6959,1406,7640,10162,6212,9539
9863,9863,11934,8587,1040,6613,14065,13598,896,12230,86,217
9864,9864,10126,12042,5817,6636,5960,10267,1811,12778,4743,6767
9865,9865,10042,15185,2218,5700,1638,8094,10035,1175,1782,920
9866,9866,1764,17003,9134,11691,6444,12119,796,4066,294,2018
9867,9867,14202,13716,17763,14779,16180,8142,7833,14311,11487,1814
9868,9868,15575,8210,6224,6577,3539,13139,9215,5182,3048,10513
9869,9869,7791,11599,10578,12234,17388,17694,6322,12894,13713,2868
9870,9870,14113,10662,17312,10959,5697,16622,9320,3723,4154,14194
9871,9871,8497,1096,13624,5120,83,13881,3266,3831,12318,16855
9872,9872,6514,15479,3733,17405,1022,14790,15724,17764,14696,10777
9873,9873,1800,2972,3446,11528,1984,4036,15187,3338,649,10263
9874,9874,8214,1298,9301,15701,15860,8689,13707,4383,3577,3652
9875,9875,5294,4133,1304,16984,2297,17307,4210,2045,955,8355
9876,9876,2347,6199,8429,13198,13296,6425,13382,7933,11679,1105
9877,9877,13963,3165,5881,12507,9194,7178,7302,4634,5836,5621
9878,9878,6167,10283,14285,12750,10163,3591,14728,16104,8001,12396
9879,9879,13373,10608,17454,4435,4442,13413,13975,15844,10216,13386
9880,9880,9484,15836,10305,13443,8911,13925,10482,6795,2299,12049
9881,9881,11160,14399,16385,16992,14518,17145,3548,11012,8437,10437
9882,9882,17330,16485,1559,7353,14837,17155,7581,7404,16140,16331
9883,9883,4047,17223,17390,1137,8220,15761,11117,1812,1563,4174
9884,9884,12275,3282,4520,10640,4836,11081,5641,12780,15275,16908
9885,9885,10482,3001,10845,2473,3151,1766,15033,12781,2577,6079
9886,9886,9262,9698,12928,10575,8828,9948,6678,9265,497,8533
9887,9887,9302,6696,10363,63,9947,4512,14804,401,10455,4831
9888,9888,9516,6568,5340,15833,8945,8014,8186,14657,4978,6353
9889,9889,14826,17226,11865,14088,16380,9522,11011,13485,1643,5085
9890,9890,12719,2964,6134,13211,11949,5493,10486,17269,669,11490
9891,9891,11309,3865,9193,3487,2804,2826,12831,2641,3645,16876
9892,9892,14354,16982,17126,17748,14540,10218,7667,15984,16572,2653
9893,9893,5765,9114,15748,16890,5239,6245,743,6457,11174,8648
9894,9894,12655,15521,9571,15008,9347,7403,15025,7164,2209,16204
9895,9895,701,6226,14727,11020,593,9992,3365,14340,7660,2217
9896,9896,15808,8816,8385,8590,9998,17456,7477,4515,14181,13411
9897,9897,3540,16870,4960,8197,3294,17152,16184,13550,13342,7072
9898,9898,8200,8527,3817,12876,7450,10083,8821,16064,7524,6557
9899,9899,16975,12728,7033,5475,13616,13080,12356,15268,848,10652
9900,9900,13082,8637,15629,5828,8736,12532,6935,14207,2445,4961
9901,9901,7479,3396,15384,12616,8201,9704,2070,3642,223,9840
9902,9902,12835,7248,5217,13755,8135,16238,9077,9738,15315,5419
9903,14489,9903,12718,10534,14921,5515,1327,17478,7703,6961,4027
9904,9904,107,9282,9045,2013,12194,15276,7552,411,6361,12972
9905,9905,3492,11167,10838,4460,14053,7858,12751,149,16297,59
9906,9906,9955,14147,16185,7674,13633,15544,17346,9666,3994,15054
9907,9907,16987,5769,9925,16761,3844,765,9493,6920,10329,4693
9908,9908,3855,3088,15596,3395,13536,4280,3576,2371,12060,8865
9909,9909,16751,12885,4062,7025,4258,11876,13584,11820,14263,13916
9910,9910,7548,8077,757,2342,13716,4631,9867,14202,3863,13977
9911,9911,3419,2940,13802,6150,11753,13124,1968,8044,13081,6614
9912,9912,7653,3331,3139,8276,12992,17043,4351,11613,1102,11418
9913,12423,8947,9913,10723,12871,15266,10667,14136,16113,11393,11848
9914,9914,7609,11371,3650,9298,7593,5615,11397,5678,7822,13480
9915,9915,3937,1845,14394,10510,5855,13975,7771,12795,11958,10532
9916,9916,10660,4562,1567,11870,15934,615,2046,811,12442,4716
9917,9917,6884,13392,9839,5679,5491,8217,5618,3169,8973,2769
9918,9918,16467,3767,5014,3000,16567,1949,12955,1898,9835,5963
9919,9919,3742,13818,9290,13468,14433,8599,10101,4057,9297,8492
9920,9920,3115,10004,1718,15685,1630,4009,2893,16411,5532,6417
9921,9921,12408,12384,17244,11540,13332,17174,12678,8768,15708,12650
9922,9922,13105,12399,7727,9641,9937,16169,14718,16544,3290,9956
9923,9923,7571,17724,1004,10901,4550,5663,6553,2616,1456,415
9924,9924,7347,2520,1886,15994,12736,9976,7171,9552,3908,554
9925,9925,16987,9907,5769,16761,3844,765,9493,6920,10329,4693
9926,9926,2723,11877,797,1073,15742,11506,13091,14548,2957,7168
9927,9927,7136,14482,7469,3947,6995,13988,6405,15158,15956,5133
9928,9928,5468,4689,6397,2337,703,574,1670,257,329,882
9929,9929,5865,4554,10124,11924,4495,17705,1155,5431,13365,4114
9930,9930,4531,6890,6469,13139,3048,2805,5710,13864,14317,1601
9931,9931,15430,17371,6314,3697,9991,2253,5240,726,6441,8270
9932,9932,8505,11596,13044,16264,6981,13917,4730,11459,11460,11458
9933,9933,4948,599,6411,11727,1103,6121,12020,8014,6353,9888
9934,2664,9934,15942,3401,8478,5222,10593,3084,11272,1039,1127
9935,9935,8379,10999,15708,12650,15614,10511,17244,12408,12384,16644
9936,9936,10682,10329,4693,11146,16017,11238,0,3203,765,15657
9937,9937,16169,3290,12399,9641,12585,14956,7727,13322,16544,9054
9938,9938,15103,4205,8449,16051,4651,9608,1298,9301,5691,11190
9939,15855,9575,13720,9939,15294,12347,6006,8795,7348,7716,16607
9940,4080,9763,14947,9940,9020,2084,12887,14469,16016,15271,1500
9941,9941,9269,15301,16829,14355,10580,6024,12622,9974,16803,5064
9942,9942,5686,14638,704,14586,4583,3676,674,11795,5924,6919
9943,9943,2835,656,1686,15370,4783,6267,2506,1872,5027,12783
9944,9944,7328,16693,16985,10574,13979,14621,14829,16958,14496,17439
9945,10204,9945,13752,11117,1884,4294,3664,7689,17047,15761,8891
9946,9946,15648,3151,12327,4815,9593,15718,2387,4090,1547,12790
9947,9947,4512,14804,401,4831,10455,13654,6696,10363,63,9887
9948,9948,6678,9265,497,3618,9396,8828,9277,5550,4299,11664
9949,9949,13574,15232,1910,12319,1150,7506,13666,9513,14799,9654
9950,9950,6375,12470,12259,5141,8723,7307,9180,7238,7287,7319
9951,9951,10206,12630,4758,10424,12185,12610,2722,4437,17220,9855
9952,9952,9004,7564,6758,10824,3784,6441,15098,10878,10138,10826
9953,9953,3037,15622,1551,1434,15321,925,9771,2044,16838,15265
9954,9954,2675,10882,12547,15603,11017,12085,16026,15497,10044,4764
9955,9955,14147,13633,17346,7674,9906,16185,9666,8222,15544,3994
9956,9956,9700,7727,16544,10596,13105,9641,14718,3290,11566,9922
9957,9957,12552,591,134,9483,362,7376,218,2153,3521,12584
9958,1581,9958,2031,2985,1448,1515,6317,2634,5709,1854,1394
9959,9959,10625,10014,4530,15131,9211,15647,12410,8762,12448,13301
9960,9960,5414,12703,11328,13479,6458,5814,13092,2924,11966,13400
9961,9961,7446,2372,11132,914,493,17323,7476,9462,3860,16926
9962,9962,14812,2217,6326,7660,10056,2849,17704,10017,1069,17003
9963,9963,11065,15766,17625,2685,10044,15477,5336,11490,13345,6033
9964,9964,1017,15299,7395,15149,6354,7344,16496,17325,849,1326
9965,9965,6804,10883,15678,10213,7510,13607,17019,69,15525,6283
9966,9966,15262,16840,7445,6259,5067,11611,1117,998,13923,14870
9967,9967,16177,16640,14195,916,14228,10877,10232,12469,3500,3800
9968,7384,9968,746,2934,1546,5261,10585,1420,1119,1768,1342
9969,9969,7275,16333,16697,14134,15443,17207,14521,15846,17275,16889
9970,9970,10081,10095,14172,4827,2753,11719,3587,16498,2232,3279
9971,9971,565,11594,17049,885,2024,1683,1664,8037,1884,12450
9972,9972,2417,12599,6323,4774,5545,6887,13987,1438,14582,14583
9973,9973,13190,8094,1043,8457,13688,15533,8130,15330,4590,1184
9974,16803,9974,10580,14355,12622,5064,8083,8431,8544,10656,8015
9975,9975,9636,14592,1127,10593,15942,3401,8478,9934,2664,5222
9976,9976,1193,2471,554,1759,4095,9924,14768,11988,2520,4371
9977,9977,13039,1460,6199,13382,1105,7933,8429,11679,13296,2347
9978,9978,15769,7824,13896,5344,14651,14687,13620,10083,7450,5295
9979,9979,13678,2658,7124,9588,9067,12096,10316,10600,7314,12983
